sent_id,annot_id,lang,source,target,reference,bleu,ucca_node_count,ucca_H,mteval_A,mteval_B,mteval_O,mteval_R,mteval_G,mteval_M
15,ro2,ro,"A serving is a small matchbox size piece of cheese , one medium low - fat yogurt or a glass of milk .","Un mic de mărime este o bucată de brânză , o medie de iaurt sau cu un pahar de lapte .","O porție conține o bucată de brânză de mărimea unei cutii mici de chibrituri , un iaurt mediu cu conținut redus de grăsimi sau un pahar cu lapte .",0.163514,31,1,2,7,0,4,15,3
13,ro2,ro,Try eating a smaller piece of a stronger flavour cheese rather than a large piece of a milder cheese .,Încercaţi să mâncaţi mai mică bucată de brânză aromă mai puternic decât o bucată mare de brânză mai uşoară .,"Încearcă să mănânci o bucată mai mică de brânză cu gust puternic , decât o bucată mare de brânză ușoară .",0.341995,28,1,6,2,1,3,13,3
9,ro2,ro,"Dairy foods - such as milk , yoghurt and cheese - are good sources of calcium .","- produse lactate , cum sunt lapte , iaurt şi brânză - sunt bine surse de calciu .","Produsele lactate - precum laptele , iaurtul și brânza - sunt bune surse de calciu .",0.238304,19,1,8,0,5,0,5,1
7,ro2,ro,"As your body cannot produce calcium , you absorb it from the food you eat .","Ca organismul dumneavoastră nu poate produce de calciu , o absorb din mâncarea .","Deoarece organismul tău nu poate produce calciul , acesta este asimilat din mâncarea pe care o mănânci .",0.167052,20,2,5,0,4,2,8,1
513,ro2,ro,You &apos;ll normally be able to go home the day after a coronary angioplasty .,"În mod normal , veţi putea pleca acasă în ziua de după o angioplastie coronariană .",În mod normal veți putea pleca acasă a doua zi după o angioplastie coronariană .,0.429514,21,1,7,0,0,0,13,1
339,pl2,pl,"Small stickers called electrodes are attached to your arms , legs and chest and connected by wires to an ECG machine .","Nazywa małe naklejki elektrody są przymocowane do twoich ramion , nóg i klatki piersiowej i połączone z przewodami respirator .","Małe naklejki zwane elektrodami są umieszczane na rękach , nogach i klatce piersiowej i podłączone kablami do maszyny EKG .",0.105803,30,2,5,4,3,5,12,1
275,pl2,pl,Use your own supply and never take medication prescribed for someone else .,Własne podaży i nigdy nie należy przyjmować leki przepisane na kogoś innego .,Zażywaj leki z własnego zapasu i nigdy nie przyjmuj leków przepisanych komuś innemu .,0.182183,18,2,4,2,1,4,6,1
211,pl2,pl,"These exercises will help to improve your confidence , muscle strength and balance .","Te ćwiczenia pomogą poprawić swoją wiarę , siłę mięśniową i równowagi .","Ćwiczenia te przyczynią się do poprawy pewności siebie , siły mięśni i równowagi .",0.173089,19,1,5,1,1,4,7,1
67,pl2,pl,What is diabetic retinopathy screening ?,Co to jest retinopatia cukrzycowa badania ?,Czym jest badanie retinopatii cukrzycowej ?,0.205567,7,1,0,2,0,0,4,1
59,pl2,pl,"Changes can occur gradually over time , which you may not notice until there 's a significant deterioration .","Zmiany mogą wystąpić stopniowo , które mogą nie zauważyć , dopóki nie ma znacznego pogorszenia .",Zmiany mogą pojawić się stopniowo na przestrzeni czasu i możesz je dopiero zauważyć przy poważnym pogorszeniu wzroku .,0.106246,20,3,3,1,0,5,10,1
283,pl2,pl,"These changes can contribute to your risk of falling , increasing the likelihood of a trip or loss of balance .","Zmiany te mogą przyczyniać się do ryzyka przewrócenia się , zwiększenie prawdopodobieństwa podróży lub utrata równowagi .","Zmiany te mogą przyczyniać się do ryzyka upadku , zwiększając prawdopodobieństwo potknięcia się lub utraty równowagi .",0.454,34,3,12,2,1,5,13,1
179,pl2,pl,You will need support when doing these exercises so find something in your house that 's safe and secure for you to hold on to .,"Będziecie potrzebowali wsparcia , kiedy te ćwiczenia więc znaleźć coś w swoim domu , która jest bezpieczny dla was zachować .","Będziesz potrzebować podparcia przy wykonywaniu tych ćwiczeń , więc znajdź coś w domu , co jest bezpieczne , aby się tego przytrzymać .",0.101245,36,5,4,7,4,9,11,1
379,pl2,pl,A pacemaker provides beats where your heart is not supplying its own .,"Rozrusznika stanowi , gdzie bije serce nie jest dostarczanie własnych .",Rozrusznik wywołuje bicie serca w przypadku gdy serce nie dostarcza własnego .,0.147091,19,2,3,3,0,7,5,1
171,pl2,pl,"If you have to occasionally hold on or put a foot down , but only occasionally , you can start on Level 2","Jeśli okazjonalnie trzymaj lub 30 , ale jedynie sporadycznie , możesz zacząć na poziomie 2","Jeśli przytrzymujesz się lub odstawiasz stopę na podłogę , ale tylko od czas do czasu , zacznij od Poziomu 2",0.0991276,26,3,4,3,2,6,10,1
291,pl2,pl,You may need to re-arrange furniture and other obstacles .,Może zajść konieczność ponownego zarządzenia mebli i innych przeszkód .,Może być konieczne przemeblowanie i przestawienie innych przeszkód .,0.259654,13,1,0,3,0,5,4,1
35,pl2,pl,Smoking affects how well the bone building cells in your body work .,Palenie wpływa na ile skutecznie budowania kości komórek w organizmie .,"Palenie ma wpływ na to , jak dobrze komórki budujące kości pracują w naszym organizmie",0.10421,17,2,3,2,0,4,7,1
155,pl2,pl,This video will show you how to test your balance to find out where to start .,"To nagranie pokaże , jak test równowagę , aby dowiedzieć się , gdzie zacząć .","To nagranie wideo pokaże , jak przetestować swoją równowagę , aby wiedzieć od czego zacząć .",0.252278,23,3,7,0,2,5,8,1
299,pl2,pl,"Dizziness if you feel dizzy when you get up , try moving your legs in a slow marching action before standing up .","Zawroty głowy , jeśli wystąpią zawroty głowy , gdy wstaniesz , przesunąć nogi w powolnym maszerując wniesionej na stojąco .","Jeśli masz zawroty głowy podczas wstawania , spróbuj poruszać nogami w powolnym ruchu maszerowania zanim się podniesiesz .",0.10996,26,5,3,3,2,10,7,1
147,pl2,pl,If you have certain medical conditions - such as a heart or lung condition or other condition that makes exercise difficult - there may be some exercises or activities that are n't suitable for you .,"Jeśli u niektórych chorób , takich jak choroby serca lub płuc lub innych , pod warunkiem , że czyni wykonywania trudnych - może być trochę ćwiczeń lub działań , które nie są odpowiednie dla ciebie .","W przypadku niektórych chorób , takich jak choroby serca lub płuc czy innych chorób utrudniających aktywność fizyczną - wykonywanie niektórych ćwiczeń może być dla nas nieodpowiednie .",0.278385,47,4,11,3,3,10,19,1
43,pl2,pl,"If you 've had a broken bone following a simple slip or trip , speak to your GP or other health professional about your bone health .","Jeśli miałeś złamania kości po prosty się lub w podróży , należy skonsultować się z lekarzem lub innego pracownika służby zdrowia o swoje zdrowie kości .","Jeżeli po zwykłym poślizgnięciu się bądź przewróceniu , doznałeś złamania kości , skonsultuj się ze swoim lekarzem lub innym specjalistą .",0.0918667,39,3,7,6,1,10,14,1
11,pl2,pl,Dairy foods are an excellent source of calcium but tend to be higher in saturated fats .,"Przetwory mleczne są doskonałym źródłem wapnia , ale wydają się być wyższe w tłuszcze nasycone .","Produkty mleczne są doskonałym źródłem wapnia , ale często zawierają dużą ilość tłuszczów nasyconych .",0.426499,21,2,5,0,0,7,8,1
307,pl2,pl,Find out how to take your pulse in our symptoms page .,Dowiedzieć się jak puls w naszej stronie objawy .,Więcej informacji jak zmierzyć puls na naszej stronie poświęconej objawom .,0.17688,13,1,0,5,0,1,6,1
363,pl2,pl,"You will be classed as having a high , moderate or low risk of a stroke and will be given medication according to your risk .","Zostaną zaklasyfikowane jako posiadające wysokie , umiarkowane lub niskie ryzyko udaru i zostanie podany lek według ryzyka .",Pacjent będzie zaklasyfikowany według umiarkowanego lub niskiego ryzyka udaru i dostanie leki zgodnie z ryzykiem .,0.11076,33,3,8,2,1,4,17,1
243,pl2,pl,"Watch our "" Level 3 exercise "" video to learn how to do these exercises and how often you should practice them .",Patrz nasza &quot; Poziom 3 &quot; wideo nauczyć się robić te ćwiczenia i jak często należy je w praktyce .,"Obejrzyj nasz film „ Ćwiczenia poziom 3 &quot; , aby dowiedzieć się w jaki sposób i jak często wykonywać te ćwiczenia .",0.150522,27,2,1,7,2,6,10,1
51,pl2,pl,It 's less clear how effective hip protectors are for people living in their own homes .,"To jest mniej wyraźne , jak skuteczna biodro ochronnikami dla ludzi żyjących w ich własnych domach .",Jest mniej jasne na ile są one efektywne wśród ludzi mieszkających we własnych domach .,0.148796,21,1,3,3,3,4,7,1
131,pl2,pl,You should aim to do balance exercises at least twice a week .,Należy dążyć do równowagi wykonuje co najmniej dwa razy w tygodniu .,Ćwiczenia na równowagę należy wykonywać co najmniej dwa razy w tygodniu .,0.559368,16,1,2,2,2,5,4,1
1,pl2,pl,"If your bones are strong , the potential for a fall to cause serious damage - such as a broken hip or shoulder - is greatly reduced .",W kościach silny potencjał spadku może spowodować poważne szkody - takie jak złamania stawu biodrowego i barkowego - jest znacznie zmniejszona .,"Jeżeli twoje kości są silne , potencjalne poważne złamanie np. biodra czy ramienia po upadku jest znacznie zmniejszone .",0.0828228,35,5,2,10,4,12,6,1
505,ro1,ro,"While many cases of angina can be treated with medication , a coronary angioplasty may be required to restore the blood supply to the heart in severe cases .","În multe cazuri de angină pectorală pot fi tratate cu medicamente , o angioplastie coronariană poate fi necesară pentru a restabili fluxul sanguin la inimă în cazurile severe .","Deși multe cazuri de angină pectorală pot fi tratate cu medicamente , angioplastia coronariană poate fi necesară pentru a restabili fluxul sangvin la inimă în cazurile mai grave .",0.68135,40,2,13,0,1,3,23,0
169,ro1,ro,"When you &apos;re ready , try to let go .",Atunci când sunteţi gata să .,"Când ești gata , încearcă să îi dai drumul .",0.13487,12,1,2,3,0,2,5,0
497,ro1,ro,Find out more about reducing your salt intake on the Chest Heart & Stroke Scotland website .,Mai multe informaţii despre reducerea aportului de sare pe piept Heart &amp; Accident vascular cerebral în Scoţia .,Aflați mai mult despre reducerea cantității de sare pe site @-@ ul Chest Heart &amp; Stroke Scotland .,0.176365,16,1,3,4,0,2,7,0
489,ro1,ro,"Stopping this medication suddenly will lead to serious side effects , such as a rise in blood pressure or chest pain caused by reduction in oxygen to your heart muscle ( angina ) .","Acest medicament brusc să conducă la reacţii adverse grave , cum ar fi o creştere a tensiunii arteriale sau dureri în piept cauzate de reducere a oxigen la muşchiul inimii ( angină pectorală ) .","Încetarea bruscă a acestui tratament duce la reacţii adverse grave , cum ar fi o creştere a tensiunii arteriale sau dureri în piept cauzate de reducerea cantității de oxigen la muşchiul inimii ( angină pectorală ) .",0.715534,47,1,16,3,1,3,24,0
593,ro1,ro,"When we performed subgroup analysis separately for trials with amoxicillin only and amoxicillin / clavulanate only , it showed that all important outcomes were comparable between once or twice daily groups and the three times daily group .","Când se efectuează o analiză de subgrup separat pentru studiile clinice cu amoxicilina numai şi amoxicilină / clavulanat , a arătat că toate importante rezultate au fost comparabile între grupurile o dată sau de două ori pe zi şi de trei ori pe zi .","Când am efectuat o analiză pe subgrupe , separat pentru studiile clinice despre amoxicilină în monoterapie şi despre amoxicillină / clavulanat în monoterapie , a reieşit că toate rezultatele importante au fost comparabile între grupurile cu o administrare sau două pe zi , zilnic şi grupul cu trei administrări pe zi , zilnic .",0.188856,56,2,23,0,1,2,30,0
